,url,address,neighborhood,rent,beds,baths,area,zip
228,https://www.renthop.com/listings/e-28th-st/2e/63997782,E 28TH St,"Kips Bay, Midtown Manhattan, Manhattan",5765,2,1.0,,
229,https://www.renthop.com/listings/55-27-myrtle-avenue/404/64192777,"55-27 Myrtle Avenue, Apt 404","Ridgewood, Northwestern Queens, Queens",3400,1,1.0,,
230,https://www.renthop.com/listings/east-24th-street/5b/62034272,East 24th street,"Kips Bay, Midtown Manhattan, Manhattan",4300,1,1.0,750_Sqft,
231,https://www.renthop.com/listings/95-wall-street/1612/64408127,"95 Wall Street, Apt 1612","Financial District, Downtown Manhattan, Manhattan",4037,0,1.0,703_Sqft,10005
232,https://www.renthop.com/listings/107-christopher-street/5/64359795,"107 Christopher Street, Apt 5","West Village, Downtown Manhattan, Manhattan",7100,3,1.0,,10014
233,https://www.renthop.com/listings/300-east-93rd-street/20d/63521686,"300 East 93rd Street, Apt 20D","Yorkville, Upper East Side, Upper Manhattan, Manhattan",3300,0,1.0,,10128
234,https://www.renthop.com/listings/95-wall-street/909/63143476,"95 Wall Street, Apt 909","Financial District, Downtown Manhattan, Manhattan",3949,0,1.0,618_Sqft,10005
235,https://www.renthop.com/listings/west-55th-street/15c/64392521,West 55th Street,"Theater District, Midtown, Midtown Manhattan, Manhattan",9800,3,3.0,,
236,https://www.renthop.com/listings/90-washington-street/3-b/64434752,"90 Washington Street, Apt 3B","Financial District, Downtown Manhattan, Manhattan",3650,1,1.0,,10006
237,https://www.renthop.com/listings/401-e-34th-st/n09n/64223611,"401 E 34th St, Apt N09N","Murray Hill, Midtown Manhattan, Manhattan",4378,1,1.0,567_Sqft,10016
238,https://www.renthop.com/listings/na/225is/64465842,"99 John Street, Apt 225IS","Financial District, Downtown Manhattan, Manhattan",3100,0,1.0,,10038
239,https://www.renthop.com/listings/east-31st-street/e26r/64465814,EAST 31ST STREET,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3971,0,1.0,,
240,https://www.renthop.com/listings/e-18th-st-unit-c/c/64472829,"E 18th St., Unit C","Gramercy Park, Midtown Manhattan, Manhattan",7250,3,2.0,,
241,https://www.renthop.com/listings/336-east-18th-st-gramercy-park/d2/64347795,"336 East 18th Street, Apt D2","Gramercy Park, Midtown Manhattan, Manhattan",6995,3,1.0,,10003
242,https://www.renthop.com/listings/na/225is/64465842,"99 John Street, Apt 225IS","Financial District, Downtown Manhattan, Manhattan",3100,0,1.0,,10038
243,https://www.renthop.com/listings/95-wall-street/621/64060768,"95 Wall Street, Apt 621","Financial District, Downtown Manhattan, Manhattan",3622,0,1.0,557_Sqft,10005
244,https://www.renthop.com/listings/east-31st-street/e26r/64465814,EAST 31ST STREET,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3971,0,1.0,,
245,https://www.renthop.com/listings/14-stuyvesant-oval/05-d/64429320,"14 Stuyvesant Oval, Apt 05D","Stuyvesant Town - Peter Cooper Village, Midtown Manhattan, Manhattan",5438,1,1.0,,10009
246,https://www.renthop.com/listings/east-13th-street/3c/64121913,East 13th Street,"East Village, Downtown Manhattan, Manhattan",4995,2,1.0,,
247,https://www.renthop.com/listings/7-eldridge-street/na/63273553,7 Eldridge Street,"Chinatown, Downtown Manhattan, Manhattan",1775,0,1.0,99_Sqft,10002
248,https://www.renthop.com/listings/95-wall-street/1214/63828456,"95 Wall Street, Apt 1214","Financial District, Downtown Manhattan, Manhattan",4469,0,1.0,694_Sqft,10005
249,https://www.renthop.com/listings/e-63-street/1-c/64484031,E 63 Street,"Lenox Hill, Upper East Side, Upper Manhattan, Manhattan",4795,2,2.0,,
250,https://www.renthop.com/listings/326-west-45th-street/1/64336284,"326 West 45th Street, Apt 1","Hell's Kitchen, Midtown Manhattan, Manhattan",5200,3,1.0,,10036
251,https://www.renthop.com/listings/wall-street-and-water-street/2307/62473837,Wall Street And Water Street.,"Financial District, Downtown Manhattan, Manhattan",6899,2,1.0,,
252,https://www.renthop.com/listings/astor-place/3n/64484028,Astor Place,"NoHo, Downtown Manhattan, Manhattan",4500,1,1.0,,
253,https://www.renthop.com/listings/east-27th-street/phb/64432690,East 27th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",4850,1,1.0,,
254,https://www.renthop.com/listings/795-columbus-ave/15b/64363603,"795 Columbus Avenue, Apt 15B","Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",9018,2,2.5,"1,110_Sqft",10019
255,https://www.renthop.com/listings/808-columbus-ave/16n/63731728,"808 Columbus Avenue, Apt 16N","Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",4376,0,1.0,412_Sqft,10025
256,https://www.renthop.com/listings/401-e-34th-st/s24j/63798091,"401 E 34th St, Apt S24J","Murray Hill, Midtown Manhattan, Manhattan",4843,1,1.0,587_Sqft,10016
257,https://www.renthop.com/listings/chrystie-street/320/64404193,Chrystie Street,"Bowery, Downtown Manhattan, Manhattan",5350,1,1.0,,
258,https://www.renthop.com/listings/212-e-47th-st/na/64446138,212 E 47th St,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",5700,2,2.0,,10017
259,https://www.renthop.com/listings/east-39th-street/19k/64391225,East 39th Street,"Murray Hill, Midtown Manhattan, Manhattan",4699,0,1.0,401_Sqft,
260,https://www.renthop.com/listings/east-48th-street/3s/64319413,East 48th Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",4100,0,1.0,,
261,https://www.renthop.com/listings/615-1-2-hudson-street/8/64394894,"615 1/2 Hudson Street, Apt 8","West Village, Downtown Manhattan, Manhattan",4000,1,1.0,,10014
262,https://www.renthop.com/listings/maiden-lane/1021/64400222,Maiden Lane,"Financial District, Downtown Manhattan, Manhattan",3250,0,1.0,,
263,https://www.renthop.com/listings/john-street-1715/1715/64360819,John Street 1715,"Financial District, Downtown Manhattan, Manhattan",3135,0,1.0,,
264,https://www.renthop.com/listings/808-columbus-ave/06f/64467084,"808 Columbus Ave, Apt 06F","Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",7517,2,2.0,979_Sqft,10025
265,https://www.renthop.com/listings/east-48th-street/3s/64319413,East 48th Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",4100,0,1.0,,
266,https://www.renthop.com/listings/615-1-2-hudson-street/8/64394894,"615 1/2 Hudson Street, Apt 8","West Village, Downtown Manhattan, Manhattan",4000,1,1.0,,10014
267,https://www.renthop.com/listings/116-john-street/1713/64483345,"116 John Street, Apt 1713","Financial District, Downtown Manhattan, Manhattan",6170,1,2.0,943_Sqft,10038
268,https://www.renthop.com/listings/418-east-153-street/3a/64465022,"418 East 153 Street, Apt 3A","Melrose, West Bronx, Bronx",2003,1,1.0,,10455
269,https://www.renthop.com/listings/95-wall-street/2324/64378987,"95 Wall Street, Apt 2324","Financial District, Downtown Manhattan, Manhattan",3802,0,1.0,529_Sqft,10005
270,https://www.renthop.com/listings/95-wall-street/916/64363653,"95 Wall Street, Apt 916","Financial District, Downtown Manhattan, Manhattan",3767,0,1.0,487_Sqft,10005
271,https://www.renthop.com/listings/116-john-street/2711/64351605,"116 John Street, Apt 2711","Financial District, Downtown Manhattan, Manhattan",3500,0,1.0,,10038
272,https://www.renthop.com/listings/avenue-a/3/64485717,Avenue A,"East Village, Downtown Manhattan, Manhattan",6295,3,1.0,,
273,https://www.renthop.com/listings/605-e-14th-st/08-d/64460591,"605 E 14th St, Apt 08D","Stuyvesant Town - Peter Cooper Village, Midtown Manhattan, Manhattan",5422,1,1.0,,10009
274,https://www.renthop.com/listings/west-29th-street/43h/64464861,West 29th Street,"Chelsea, Midtown Manhattan, Manhattan",6583,1,1.0,664_Sqft,
275,https://www.renthop.com/listings/east-6th-street/1f/64401239,East 6th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan",3795,1,1.0,,
276,https://www.renthop.com/listings/306-east-81st-street/1/64450459,"306 East 81st Street, Apt 1","Yorkville, Upper East Side, Upper Manhattan, Manhattan",4500,1,1.5,,10028
277,https://www.renthop.com/listings/east-28th-street/21ph/64308764,East 28th Street,"NoMad, Midtown Manhattan, Manhattan",14483,3,3.0,"1,586_Sqft",
